x,y
0.3607046662840844,5.555215391870619
1.5441534563289478,9.89094799184089
2.7670405945570593,13.911096682645326
0.8165351363894013,7.83505417096188
0.2723196972626982,5.9249092089206945
0.6950101461650828,7.462715491274753
0.08242473690826702,4.578511624714565
2.0154123221597464,11.060941804089687
0.4889649227104085,6.247963218372371
2.331517608875078,12.224839389875624
0.4993166504357135,6.822767299423424
2.9320603566759003,13.927966455488638
1.6367805804202664,9.61838867644969
0.4108806243786387,5.752661483771545
1.9856484865630448,11.345717441250033
0.11464074261156021,4.678828501418344
2.410745357191473,12.05102564752734
2.7627707753201003,13.78466344011376
1.1643754098188985,8.426235470118572
2.790660865538017,13.537569004963238
0.5991422784883785,6.910438135182438
0.0179674653366253,5.325279408699079
1.3173175310963905,9.059377730105238
2.886224883793073,13.59432974051757
0.511364710667274,6.138596551829797
2.2930295213677527,12.78194841046638
0.7974421433030048,7.284858066223741
2.182341987160383,12.071482985648148
1.3510161978860578,9.068431368917304
0.11196621837147414,5.474450943052116
0.4162127040756426,6.640195852763843
2.776177226567112,13.35983929542894
0.4153978145664001,5.769088168106414
1.919744319515817,10.693852887846175
0.11702804399482647,5.329284867654965
1.980923115831648,11.581609800435432
0.4880212571300607,6.760900801021393
2.233871695539297,10.967000143531571
2.2424485246297046,11.682345646967345
0.7972135357154866,6.844084909533404
2.415855920424511,12.782332483542953
1.337838996609956,9.021565738639117
1.4954650359421846,8.857033679893329
0.41526469858875403,6.660940959775972
1.6385379936506088,10.522351539661848
0.864142086144356,7.8701056163565815
1.1569787049752949,8.38907353666384
0.895836452456773,6.8534684623275055
0.5696489445457322,7.24244713725773
1.1934696191676466,8.404568600374335
0.8064541636065963,7.077621599056579
2.5857297391806524,13.571337320898623
0.06816467893190448,5.0776393246995335
0.10530849941132481,5.33818776808417
2.5400544652734096,12.177966767001424
1.9143923139410872,10.781141063598342
1.4215229260106426,9.262399174577858
2.9391744040760504,13.67754549734148
2.939656069438482,14.096711858815755
0.8902886700472975,7.810131615767887
1.1223412971164453,8.3654523809042
2.5206297364577597,12.983246804899093
2.7780544821925366,13.10584797018569
1.9702586692951591,10.66595118282815
0.30219506895867676,6.0123362537787095
1.5818176403047017,9.589492089630019
0.43456629193581886,5.676112548436606
0.7582349898811146,7.4309461446138485
1.2596575862540211,9.411627745928918
2.7678835488404117,13.086957763451306
2.6554630501245646,12.702611520726478
1.4679829465186744,8.794783505259902
2.9530385288098495,13.948339578006609
2.514385612704972,13.110327082481179
1.8872922280648219,10.905318495765389
1.5964623135618978,9.88553129880991
1.4018099518738765,8.530636365436681
0.12071875683346811,6.195376136770832
1.7561148665374153,10.083224278085455
2.9668801327152314,14.312595243696332
2.3604076514084023,12.870980472439982
2.2544000640308486,11.200855758483042
2.9366277759392867,13.576936327863029
1.900849092501621,10.03911535650896
1.001915591668707,8.387969168642712
1.3816999164917714,8.949323552209359
0.001766849144966387,5.44959905081287
0.7670076332140383,8.28363102176743
2.1525959236403573,11.437607060677015
1.639119725896718,9.750066975994333
0.9878335908841314,8.26614534530429
0.8643735385295682,7.798061740747214
1.5170929483743034,8.598911280842442
0.8486532731665493,7.882254211727073
2.137532286369015,11.599415322460255
2.205563550501602,12.115005504399296
2.2828545286544104,11.883356819500666
0.0666461184762499,3.897236373120816
1.3171064513196122,8.532004868445222
2.338282914032503,11.975979478607394
2.537467478561125,12.753340819063325
2.0815734762496474,10.608816841314349
2.6970766287023555,13.126722517781385
1.3348583735677384,8.85867663391096
1.4874022940706515,9.716654362086286
1.5955621808958858,9.232919028181854
0.23404720938245516,6.033148552250487
2.2257826087119312,11.508780640014873
0.7939595277920671,7.3872724385968125
2.026506152319726,11.16536290888657
1.7658180035770012,10.035903229462198
1.8185198758603431,9.771923280302284
0.9758806762485498,7.665329094559236
2.2059491330902947,11.019363398496237
2.715213663462062,13.333240414899382
0.21431579854310812,5.816278942423157
1.7133881105276436,9.486959960764214
0.9314955936371181,7.889927037469391
2.2786316693858195,12.234229855640509
0.04743031871446146,4.699947492302378
1.4136070280952429,9.119816694445177
0.001077983966149887,4.658830627852284
0.7053876222458073,6.721945726658542
0.9879932345467332,7.171803465250158
0.4466030226537824,6.281477772986134
1.1975414157352153,8.832234532116905
2.0852411572282814,11.007200270059466
1.0375132527682978,8.2006323367843
1.191370232373917,8.77348481287284
0.6949262935834866,7.003414942990577
1.3700571378596647,9.123793164844534
0.8581508113076238,7.4307608091084125
0.12130093758270943,5.194490509395323
1.466030418980257,9.247264686734045
0.7025427724035083,7.4852325138045055
2.7721165706909465,12.97643188855379
2.2712897627404107,12.474810178008738
2.697199284625108,12.806676154992404
0.4670281705996022,6.091189130596234
2.9915680698601474,13.796136649621642
1.2985108991203194,8.391643028878823
1.3077509234742948,8.79474665258913
1.2128040950346013,8.333079167893581
1.0332708642774904,7.58787688994222
1.5435855649672774,9.11472211790343
1.7212287337222247,10.145729962875723
2.9603481737826547,13.091407636620987
2.73875405441743,13.158314126494863
2.696226982446036,13.18220655473447
1.6537301480920112,9.796222407132216
1.640197368149372,9.334922097439254
0.8995754219720853,7.983712823683914
0.2894837478422665,5.405530346922084
2.419838413779752,11.861672925090984
1.9122330196561765,10.872907541633358
1.8157084450467615,10.23375379860054
0.7596846130054707,8.002576180047447
0.3608729733433369,5.799196669610181
1.501412441633613,10.246296328622947
1.4527175796402032,9.594200482908672
